Filepath,File,Retrieved,Path_Length
S:\Project Folders\Luis Roa\Z-Projects Completed\2018-Completed 5510-043-College Nine and Ten Dining Hall-Destructive Testing\F - Bid Documents and Contract Award\F8 Executed Contract-Notice to Proceed\REQUEST TO HAVE A NEGOTIATED CONSTRUCTION CONTRACT WRITTEN May 25.pdf,REQUEST TO HAVE A NEGOTIATED CONSTRUCTION CONTRACT WRITTEN May 25.pdf,"03/05/2020, 16:38:58",271
S:\Project Folders\Luis Roa\Z-Projects Completed\2018-Completed-4839-001-Early Education School Age Modular Water Damage Repairs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\UC Santa Cruz Mail - Re_ 2018213807 _ Flood in Family Student Housing - Childcare School Age Building.pdf,UC Santa Cruz Mail - Re_ 2018213807 _ Flood in Family Student Housing - Childcare School Age Building.pdf,"03/05/2020, 16:38:58",302
S:\Project Folders\Luis Roa\Z-Projects Completed\2018-Completed-4839-001-Early Education School Age Modular Water Damage Repairs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\Existing Drawings\4843.Sheet C2.Infant Care Modular Building.pdf,4843.Sheet C2.Infant Care Modular Building.pdf,"03/05/2020, 16:38:58",261
S:\Project Folders\Luis Roa\Z-Projects Completed\2018-Completed-4839-001-Early Education School Age Modular Water Damage Repairs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\Insurance Requirements-INCLUDE IN CONTRACT\AFP Insurance Claim Supplement-COORDINATE-SEND TO ZAUNNA.pdf,AFP Insurance Claim Supplement-COORDINATE-SEND TO ZAUNNA.pdf,"03/05/2020, 16:38:58",300
S:\Project Folders\Luis Roa\Z-Projects Completed\2018-Completed-4839-001-Early Education School Age Modular Water Damage Repairs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\Insurance Requirements-INCLUDE IN CONTRACT\Contractor AFP Supplement.xlsx,Contractor AFP Supplement.xlsx,"03/05/2020, 16:38:58",270
S:\Project Folders\Luis Roa\Z-Projects Completed\2018-Completed-4839-001-Early Education School Age Modular Water Damage Repairs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\Insurance Requirements-INCLUDE IN CONTRACT\SC Green Builders invoice for claim 2017191092 (example).pdf,SC Green Builders invoice for claim 2017191092 (example).pdf,"03/05/2020, 16:38:58",300
S:\Project Folders\Luis Roa\Z-Projects Completed\2018-Completed-4839-001-Early Education School Age Modular Water Damage Repairs\F - Bid Documents and Contract Award\F8 Executed Contract\Contract Coordination\REQUEST TO HAVE A CONSTRUCTION CONTRACT WRITTEN v9.pdf,REQUEST TO HAVE A CONSTRUCTION CONTRACT WRITTEN v9.pdf,"03/05/2020, 16:38:58",263
S:\Project Folders\Luis Roa\Z-Projects Completed\2018-Completed-4839-001-Early Education School Age Modular Water Damage Repairs\F - Bid Documents and Contract Award\F8 Executed Contract\Executed Contract Documents\4839-001 Family Student Housing - Early Education Services School Age Child Care Modular Water Damag.pdf,4839-001 Family Student Housing - Early Education Services School Age Child Care Modular Water Damag.pdf,"03/05/2020, 16:38:58",319
"S:\Project Folders\Luis Roa\Z-Projects Completed\2018-Completed-4839-001-Early Education School Age Modular Water Damage Repairs\G - Construction\G21 Construction Phographs, Videos, etc\1-Parking Coordination\Contractor_Staging_Permit-PROVIDE TO CONTRACTOR.pdf",Contractor_Staging_Permit-PROVIDE TO CONTRACTOR.pdf,"03/05/2020, 16:38:58",260
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E2\Solar PPA Projects samples\UCSB\Solar Thermal contract\2015-10-20 Nextility - UCSB Energy Services Agreement (with tracked changes).docx,2015-10-20 Nextility - UCSB Energy Services Agreement (with tracked changes).docx,"03/05/2020, 16:38:58",260
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Preliminary Schedule-REVISE PER RFP APPROACH\UC Santa Cruz Mail - ITC Tax Credit & SGIP-Schedule item consideration.pdf,UC Santa Cruz Mail - ITC Tax Credit & SGIP-Schedule item consideration.pdf,"03/05/2020, 16:38:59",286
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Preliminary Schedule-REVISE PER RFP APPROACH\Old Versions\2017 - 04-10 Schedule-for Solar PPA R1-Adams-FOR REF-OLD.xls,2017 - 04-10 Schedule-for Solar PPA R1-Adams-FOR REF-OLD.xls,"03/05/2020, 16:38:59",285
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Preliminary Schedule-REVISE PER RFP APPROACH\Old Versions\7-Rev 01-04-2018-Preliminary Schedule - TEST.gan,7-Rev 01-04-2018-Preliminary Schedule - TEST.gan,"03/05/2020, 16:38:59",273
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Preliminary Schedule-REVISE PER RFP APPROACH\Old Versions\7-Rev 01-04-2018-Preliminary Schedule.gan,7-Rev 01-04-2018-Preliminary Schedule.gan,"03/05/2020, 16:38:59",266
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Preliminary Schedule-REVISE PER RFP APPROACH\Old Versions\7-Rev 10-31-2017-Preliminary Schedule.gan,7-Rev 10-31-2017-Preliminary Schedule.gan,"03/05/2020, 16:38:59",266
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Preliminary Schedule-REVISE PER RFP APPROACH\Old Versions\7-Rev 12-12-2017-Preliminary Schedule.gan,7-Rev 12-12-2017-Preliminary Schedule.gan,"03/05/2020, 16:38:59",266
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Preliminary Schedule-REVISE PER RFP APPROACH\Old Versions\PKPVA1-Preliminary ScheduleRev 02-09-2018.mpp,PKPVA1-Preliminary ScheduleRev 02-09-2018.mpp,"03/05/2020, 16:38:59",270
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Procurement Templates - IN COORDINATION\2-Items template 9-25-17-REVIEW-COORDINATE WITH PATRIC&OTHER.xlsx,2-Items template 9-25-17-REVIEW-COORDINATE WITH PATRIC&OTHER.xlsx,"03/05/2020, 16:38:59",272
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Procurement Templates - IN COORDINATION\3-Questions template 9-25-17-REVIEW-COORDINATE WITH PATRIC&OTHER.xlsx,3-Questions template 9-25-17-REVIEW-COORDINATE WITH PATRIC&OTHER.xlsx,"03/05/2020, 16:38:59",276
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Procurement Templates - IN COORDINATION\4-Solar RFP Event draft 9-25-17-PROVIDE DESCRIPTION AND PREREQUISITES-LR Response.pdf,4-Solar RFP Event draft 9-25-17-PROVIDE DESCRIPTION AND PREREQUISITES-LR Response.pdf,"03/05/2020, 16:38:59",292
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Procurement Templates - IN COORDINATION\4-Solar RFP Event draft 9-25-17-PROVIDE DESCRIPTION AND PREREQUISITES.pdf,4-Solar RFP Event draft 9-25-17-PROVIDE DESCRIPTION AND PREREQUISITES.pdf,"03/05/2020, 16:38:59",280
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Procurement Templates - IN COORDINATION\E-Statement of Work - Standard Template_20160115.docx,E-Statement of Work - Standard Template_20160115.docx,"03/05/2020, 16:38:59",260
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\Procurement Templates - IN COORDINATION\UCM North Bowl Solar RFP-REVIEW\UCM North Bowl Solar RFP Export.zip,UCM North Bowl Solar RFP Export.zip,"03/05/2020, 16:38:59",274
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\E - Program and Design\E8 - Meeting Minutes\Getting up to speed Luis\RFP Approach-COORDINATION IN PROCESS\Lisas Understanding of approach-Pending response Larry and Patrick.pdf,Lisas Understanding of approach-Pending response Larry and Patrick.pdf,"03/05/2020, 16:38:59",274
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\1-RFP 1st Draft-ARCHIVE-CURRENT DOCUMENTS IN GOOGLE DRIVE\Attachment K - Technical Proposal Form v1-SAME AS GOOGLE DRIVE DOC.docx,Attachment K - Technical Proposal Form v1-SAME AS GOOGLE DRIVE DOC.docx,"03/05/2020, 16:38:59",264
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\1-RFP 1st Draft-ARCHIVE-CURRENT DOCUMENTS IN GOOGLE DRIVE\Attachment O PeGu Requirements v1-SAME AS GOOGLE DRIVE DOCUMENT.docx,Attachment O PeGu Requirements v1-SAME AS GOOGLE DRIVE DOCUMENT.docx,"03/05/2020, 16:38:59",261
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\2-RFP-ARCHIVE-MOST CURRENT DOCUMENTS FROM GOOGLE DRIVE\19.PV + Storage PPA - SPWR Legal Template as of 4 5 2017-Pending Inf to know if it will be implement.docx,19.PV + Storage PPA - SPWR Legal Template as of 4 5 2017-Pending Inf to know if it will be implement.docx,"03/05/2020, 16:38:59",295
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\3.0-RFP-UPLOADED item 0 to 21 TO GOOGLE DRIVE-10-13-2017\11. Attachment J - Price Proposal Form v1-DETERMINE WICH NEEDS TO BE USED-A.xlsx,11. Attachment J - Price Proposal Form v1-DETERMINE WICH NEEDS TO BE USED-A.xlsx,"03/05/2020, 16:38:59",272
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\3.0-RFP-UPLOADED item 0 to 21 TO GOOGLE DRIVE-10-13-2017\11. Attachment J - Price Proposal Form v1-DETERMINE WICH NEEDS TO BE USED-B.docx,11. Attachment J - Price Proposal Form v1-DETERMINE WICH NEEDS TO BE USED-B.docx,"03/05/2020, 16:38:59",272
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\3.0-RFP-UPLOADED item 0 to 21 TO GOOGLE DRIVE-10-13-2017\18.  Attachment Q & R PeGu Requirements v1-RESEARCH IF WILL BE USING.docx,18.  Attachment Q & R PeGu Requirements v1-RESEARCH IF WILL BE USING.docx,"03/05/2020, 16:38:59",265
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\3.0-RFP-UPLOADED item 0 to 21 TO GOOGLE DRIVE-10-13-2017\7.  Attachment F - SPPA v0 - UPLOAD MOST CURRENT FROM Nikki & Kathleen.docx,7.  Attachment F - SPPA v0 - UPLOAD MOST CURRENT FROM Nikki & Kathleen.docx,"03/05/2020, 16:38:59",267
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\3.0-RFP-UPLOADED item 0 to 21 TO GOOGLE DRIVE-10-13-2017\8.  Attachment G - Solar License Agreement - UPLOAD MOST CURRENT FROM NIKKI & KATHLENE.docx,8.  Attachment G - Solar License Agreement - UPLOAD MOST CURRENT FROM NIKKI & KATHLENE.docx,"03/05/2020, 16:38:59",283
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\3.0-RFP-UPLOADED item 0 to 21 TO GOOGLE DRIVE-10-13-2017\A.  PV + Storage PPA - SPWR Legal Template as of 4 5 2017-Pending Inf to know if it will be implement.docx,A.  PV + Storage PPA - SPWR Legal Template as of 4 5 2017-Pending Inf to know if it will be implement.docx,"03/05/2020, 16:38:59",298
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\3.0-RFP-UPLOADED item 0 to 21 TO GOOGLE DRIVE-10-13-2017\T-1. UCSC Solar PV RFP v1 comments AB for discussion-REVIEW COMMENTS.docx,T-1. UCSC Solar PV RFP v1 comments AB for discussion-REVIEW COMMENTS.docx,"03/05/2020, 16:38:59",265
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\3.1-RFP-Updates to Google Drive\Uploaded to Google Drive\7 & 8 - Attachment F&G-PPA and SLA 11-22-17-nv with Patrick T 11-30-17 edits.docx,7 & 8 - Attachment F&G-PPA and SLA 11-22-17-nv with Patrick T 11-30-17 edits.docx,"03/05/2020, 16:38:59",273
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\3-SunSpec-Best-Practice-Guide-Commissioning-for-PV-Performance-D42039-1-Included as a link.pdf,3-SunSpec-Best-Practice-Guide-Commissioning-for-PV-Performance-D42039-1-Included as a link.pdf,"03/05/2020, 16:38:59",292
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\2016-07-06 UCSC EAST REMOTE LOT - PV AND PARKING-Rev12-19.dwg,2016-07-06 UCSC EAST REMOTE LOT - PV AND PARKING-Rev12-19.dwg,"03/05/2020, 16:38:59",300
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\2016-07-06 UCSC EAST REMOTE LOT - PV AND PARKING-Rev12-19.pdf,2016-07-06 UCSC EAST REMOTE LOT - PV AND PARKING-Rev12-19.pdf,"03/05/2020, 16:38:59",300
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\2016-07-06 UCSC EAST REMOTE LOT - PV AND PARKING-test.bak,2016-07-06 UCSC EAST REMOTE LOT - PV AND PARKING-test.bak,"03/05/2020, 16:38:59",296
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\2016-07-06 UCSC EAST REMOTE LOT - PV AND PARKING.dwg,2016-07-06 UCSC EAST REMOTE LOT - PV AND PARKING.dwg,"03/05/2020, 16:38:59",291
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\2016-07-06 UCSC EAST REMOTE LOT - PV AND PARKING.txt,2016-07-06 UCSC EAST REMOTE LOT - PV AND PARKING.txt,"03/05/2020, 16:38:59",291
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\Images\UCSC East Remote Lot google aerial.jpg,UCSC East Remote Lot google aerial.jpg,"03/05/2020, 16:38:59",284
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\PlotCfgs\JLJA Standard 2012.ctb,JLJA Standard 2012.ctb,"03/05/2020, 16:38:59",270
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\PlotCfgs\UCSC PV PKG.ctb,UCSC PV PKG.ctb,"03/05/2020, 16:38:59",263
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\Survey\CAMPUS BASE MAP-Jan 2013 JLJA.dwg,CAMPUS BASE MAP-Jan 2013 JLJA.dwg,"03/05/2020, 16:38:59",279
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\Survey\XREF\Communications.dwg,Communications.dwg,"03/05/2020, 16:38:59",269
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\Survey\XREF\Drainage.dwg,Drainage.dwg,"03/05/2020, 16:38:59",263
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\Survey\XREF\HotWater.dwg,HotWater.dwg,"03/05/2020, 16:38:59",263
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\Survey\XREF\Lights.dwg,Lights.dwg,"03/05/2020, 16:38:59",261
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\Survey\XREF\sewer-9-25-09.dwg,sewer-9-25-09.dwg,"03/05/2020, 16:38:59",268
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\Survey\XREF\Storm.dwg,Storm.dwg,"03/05/2020, 16:38:59",260
S:\Project Folders\Luis Roa\Z-Projects Transferred\10000-201-PVPKA1-Campuswide Solar PPA-RFP Only\F - Bid Documents and Contract Award\4-RFP-Existing Site Drawings-Uploaded to Google Drive 11-20-17\East Rmote - Pv and Parking-Joni Janecki\Survey\XREF\water.dwg,water.dwg,"03/05/2020, 16:38:59",260
S:\Project Folders\Mark Firestone\Current Projects\11200-002 Comms - Data Ctr Standby Pwr Upgrade CFR 08375 WO00421487\E - Program and Design\Existing Drawings\4700-002 CRAC Unit Replacement CAD\CAD - Mechanical\PlotCfgs\AutoCAD PDF (General Documentation).pc3,AutoCAD PDF (General Documentation).pc3,"03/05/2020, 16:39:00",260
"S:\Project Folders\Mark Firestone\Current Projects\8324-002 EFH Pool Filtration Improvements CFR 98378 Proj #8324-002\H - Submittals and O&M's\8324-002_-_131108-01_R0_-_Conduit,_Fitings,_Grounding,_Wiring,_Conductors_W_id,_Panel_Boards,_Breakers,_Cabinet,_Boxes,_Motor_Control,_etc_archive.pdf","8324-002_-_131108-01_R0_-_Conduit,_Fitings,_Grounding,_Wiring,_Conductors_W_id,_Panel_Boards,_Breakers,_Cabinet,_Boxes,_Motor_Control,_etc_archive.pdf","03/05/2020, 16:39:00",293
S:\Project Folders\Mark Firestone\Current Projects\9022-003 Campus CW Loop Study - Piping Replacement 978026\E - Program and Design\MF Review of Study\Meter Calibration and Mode Testing\Toshiba Electromagnetic Flowmeter Detector Model LF434 Instruction Manual.pdf,Toshiba Electromagnetic Flowmeter Detector Model LF434 Instruction Manual.pdf,"03/05/2020, 16:39:01",263
S:\Project Folders\Mark Firestone\Current Projects\9022-003 Campus CW Loop Study - Piping Replacement 978026\E - Program and Design\Revised SOO - Review Docs from Phil on 01-22-19\UCSC Condenser Water Loop Sequence of Operations - Email from Phil on 01-22-19.docx,UCSC Condenser Water Loop Sequence of Operations - Email from Phil on 01-22-19.docx,"03/05/2020, 16:39:01",263
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\B - Administrative Reviews and Approvals\B1 - CPPC and Chancellor's Approval\160923_MCC_AUGMENTATION_2_REQUEST_1.516M_FINAL\2016-10-10 Merrill Cultural Center Augmentation-Project Summary.pdf,2016-10-10 Merrill Cultural Center Augmentation-Project Summary.pdf,"03/05/2020, 16:39:02",273
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\B - Administrative Reviews and Approvals\B1 - CPPC and Chancellor's Approval\160923_MCC_AUGMENTATION_2_REQUEST_1.516M_FINAL\SUPERSEDED\Merrill Cultural Center Aumentation_Signed.pdf,Merrill Cultural Center Aumentation_Signed.pdf,"03/05/2020, 16:39:02",263
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\B - Administrative Reviews and Approvals\B1 - CPPC and Chancellor's Approval\160923_MCC_AUGMENTATION_2_REQUEST_1.516M_FINAL\SUPERSEDED\Merrill Cultural Center-Approved-Signed.pdf,Merrill Cultural Center-Approved-Signed.pdf,"03/05/2020, 16:39:02",260
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\B - Administrative Reviews and Approvals\B1 - CPPC and Chancellor's Approval\160923_MCC_AUGMENTATION_2_REQUEST_1.516M_FINAL\SUPERSEDED\MerrillCultural_AddFundsReq 09 23 16 DRAFT DAL.docx,MerrillCultural_AddFundsReq 09 23 16 DRAFT DAL.docx,"03/05/2020, 16:39:02",268
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\B - Administrative Reviews and Approvals\B1 - CPPC and Chancellor's Approval\1670310_MCC_AUGMENTATION_3_REQUEST_1.864M_FINAL\2017-3-10 DRAFT Merrill Cultural Center Augmentation 3-Project Summary_JF.docx,2017-3-10 DRAFT Merrill Cultural Center Augmentation 3-Project Summary_JF.docx,"03/05/2020, 16:39:02",285
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\B - Administrative Reviews and Approvals\B1 - CPPC and Chancellor's Approval\1670310_MCC_AUGMENTATION_3_REQUEST_1.864M_FINAL\MerrillCultural_AddFundsReq-3_2017-03-06 DRAFT-JF.docx,MerrillCultural_AddFundsReq-3_2017-03-06 DRAFT-JF.docx,"03/05/2020, 16:39:02",261
"S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\Conformed Set\Conformed Specifications\Division 1 Conformed Set - JF\01 33 23-SHOP DRAWINGS, PRODUCT DATA AND SAMPLES.docx","01 33 23-SHOP DRAWINGS, PRODUCT DATA AND SAMPLES.docx","03/05/2020, 16:39:03",274
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\Conformed Set\Conformed Specifications\Division 1 Conformed Set - JF\01 35 00-SPECIAL PROJECT PROCEDURES.docx,01 35 00-SPECIAL PROJECT PROCEDURES.docx,"03/05/2020, 16:39:03",261
"S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\Conformed Set\Conformed Specifications\Division 1 Conformed Set - JF\01 42 10-ABBREVIATIONS, SYMBOLS AND DEFINITIONS.docx","01 42 10-ABBREVIATIONS, SYMBOLS AND DEFINITIONS.docx","03/05/2020, 16:39:03",273
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\Conformed Set\Conformed Specifications\Division 1 Conformed Set - JF\01 45 16-Construction Phase Field Water Testing.docx,01 45 16-Construction Phase Field Water Testing.docx,"03/05/2020, 16:39:03",273
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\Conformed Set\Conformed Specifications\Division 1 Conformed Set - JF\01 50 00-TEMPORARY FACILITIES AND CONTROLS.docx,01 50 00-TEMPORARY FACILITIES AND CONTROLS.docx,"03/05/2020, 16:39:03",268
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\Conformed Set\Conformed Specifications\Division 1 Conformed Set - JF\01 74 19-CONSTRUCTION WASTE MANAGEMENT.doc,01 74 19-CONSTRUCTION WASTE MANAGEMENT.doc,"03/05/2020, 16:39:03",263
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\Conformed Set\Conformed Specifications\Division 1 Conformed Set - JF\01 78 30-Guarantees Bonds Service and Maintenance Contracts.docx,01 78 30-Guarantees Bonds Service and Maintenance Contracts.docx,"03/05/2020, 16:39:03",285
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\Conformed Set\Conformed Specifications\Division 1 Conformed Set - JF\01 81 12-Sustainable Design Requirements-CALGreen.docx,01 81 12-Sustainable Design Requirements-CALGreen.docx,"03/05/2020, 16:39:03",275
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\Conformed Set\Conformed Specifications\Division 1 Conformed Set - JF\01 81 19-Indoor Air Quality Requirements.docx,01 81 19-Indoor Air Quality Requirements.docx,"03/05/2020, 16:39:03",266
